Account,Cluster,date,total_trades,avg_trade_size_usd,max_trade_size_usd,daily_gross_pnl,total_fees,long_trades,short_trades,winning_trades,losing_trades,sentiment_score,sentiment_class,net_pnl,win_rate,long_short_ratio,Sentiment_Group
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-02-10,24,2206.1225,19983.67,0.0,5.082878,0,24,0,0,43.0,Fear,-5.082878,,0.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-02-14,5,3058.91,9926.55,0.0,1.468272,1,4,0,0,48.0,Neutral,-1.468272,,0.25,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-02-15,7,1628.5714285714287,7706.97,0.0,1.094397,7,0,0,0,50.0,Neutral,-1.094397,,,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-02-16,6,1650.0,5129.52,0.0,0.950397,6,0,0,0,54.0,Neutral,-0.950397,,,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-02-18,9,701.2211111111111,4006.22,0.0,0.605851,9,0,0,0,47.0,Neutral,-0.605851,,,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-02-21,18,374.33,902.38,0.0,0.646828,0,18,0,0,55.0,Greed,-0.646828,,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-02-22,14,1038.095,5388.56,0.0,1.39519,13,1,0,0,49.0,Neutral,-1.39519,,13.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-02-25,137,1940.033503649635,27187.6,81776.7151,25.515211,137,0,136,0,25.0,Fear,81751.199889,100.0,,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-02-26,1,23710.0,23710.0,8230.0,2.27616,1,0,1,0,21.0,Extreme Fear,8227.72384,100.0,,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-02-27,13,2059.193846153846,9288.3,8517.7655,2.569862,13,0,13,0,10.0,Extreme Fear,8515.195638,100.0,,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-02-28,3,7567.57,18281.37,15700.5,2.835787,3,0,2,0,16.0,Extreme Fear,15697.664213,100.0,,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-03-01,14,791.3578571428571,2972.22,0.0,1.06357,10,4,0,0,20.0,Extreme Fear,-1.06357,,2.5,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-03-02,25,1366.0404,17413.15,10915.212,3.278486,25,0,25,0,26.0,Fear,10911.933514,100.0,,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-03-03,16,3784.509375,18675.32,17247.427499999998,5.8129919999999995,16,0,10,0,33.0,Fear,17241.614508,100.0,,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-03-04,155,3030.0763225806454,59372.72,169132.29611,45.087396,155,0,77,77,15.0,Extreme Fear,169087.208714,50.0,,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-03-07,10,496.50100000000003,938.47,0.0,0.476632,10,0,0,0,34.0,Fear,-0.476632,,,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-03-08,7,480.2857142857143,1230.49,0.0,0.322746,7,0,0,0,28.0,Fear,-0.322746,,,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-03-09,21,232.88047619047617,1558.38,0.0,0.46947500000000003,19,2,0,0,27.0,Fear,-0.46947500000000003,,9.5,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-03-10,35,678.8711428571429,4822.5,-2680.0,2.28098,6,29,0,17,20.0,Extreme Fear,-2682.28098,0.0,0.20689655172413793,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-03-15,1,5925.5,5925.5,0.0,0.568848,0,1,0,0,46.0,Neutral,-0.568848,,0.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-04-12,12,1581.1591666666666,4120.4,-3546.9,3.799278,0,12,0,9,43.0,Fear,-3550.699278,0.0,0.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-04-13,5,2040.0,8680.54,-4526.698469,0.9791970000000001,0,5,0,5,45.0,Neutral,-4527.677666,0.0,0.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-04-14,3,2675.8333333333335,6153.88,7848.0,0.7706379999999999,3,0,3,0,31.0,Fear,7847.229362,100.0,,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-04-15,6,1444.0666666666666,2994.63,6335.6,0.8317760000000001,6,0,6,0,38.0,Fear,6334.768224,100.0,,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-04-16,44,825.0,6581.25,14609.800000000001,3.4847770000000002,31,13,44,0,29.0,Fear,14606.315223000001,100.0,2.3846153846153846,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-04-20,55,1135.2727272727273,7179.1,18374.63,5.994203,47,8,47,8,37.0,Fear,18368.635797000003,85.45454545454545,5.875,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,2025-04-21,17,1703.0882352941176,9463.71,-9046.14,2.7794250000000003,7,10,7,10,39.0,Fear,-9048.919425,41.17647058823529,0.7,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-01-19,9,169.64555555555555,467.32,-0.20400000000000001,0.366427,4,5,1,3,51.0,Neutral,-0.570427,25.0,0.8,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-01-22,48,1125.4704166666668,7255.05,1166.248788,4.11975,28,20,14,12,55.0,Greed,1162.129038,53.84615384615385,1.4,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-01-26,2,4627.9,4673.0,90.2,-0.185116,1,1,1,0,49.0,Neutral,90.385116,100.0,1.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-01-29,2,1034.4299999999998,1035.29,1.71544,0.227798,1,1,1,0,55.0,Greed,1.4876420000000001,100.0,1.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-02-14,88,2478.8488636363636,33799.15,3639.3031690000003,10.742176,27,61,79,1,74.0,Greed,3628.560993,98.75,0.4426229508196721,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-02-15,52,1469.9592307692308,28712.36,1024.70728,3.518759,49,3,49,0,72.0,Greed,1021.188521,100.0,16.333333333333332,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-02-16,170,2730.2580588235296,35292.86,5491.768834,2.2395110000000007,105,65,146,0,72.0,Greed,5489.529323000001,100.0,1.6153846153846154,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-02-17,64,3161.86234375,29278.8,1670.012358,11.317838,25,39,54,0,76.0,Extreme Greed,1658.69452,100.0,0.6410256410256411,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-02-18,97,1619.0532989690723,17953.92,477.6248299999999,-3.140925,38,59,61,7,72.0,Greed,480.7657549999999,89.70588235294117,0.6440677966101694,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-02-19,95,2488.1485263157892,38924.6,4325.827543,2.351851,38,57,76,0,75.0,Extreme Greed,4323.475692,100.0,0.6666666666666666,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-02-20,35,3363.1262857142856,17462.4,3053.31353,2.646102,13,22,27,1,72.0,Greed,3050.6674279999997,96.42857142857143,0.5909090909090909,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-02-21,21,4668.662857142857,38498.4,1858.7985700000002,0.4692299999999999,6,15,15,0,78.0,Extreme Greed,1858.3293400000002,100.0,0.4,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-02-22,86,4279.456162790698,36151.83,3894.1050699999996,24.20242,33,53,40,14,74.0,Greed,3869.9026499999995,74.07407407407408,0.6226415094339622,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-02-23,143,776.966013986014,40759.04,1418.55293,-2.067069,131,12,137,1,76.0,Extreme Greed,1420.619999,99.27536231884058,10.916666666666666,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-02-25,5,896.0260000000001,1440.63,-30.7705,-0.0896,2,3,0,2,74.0,Greed,-30.680899999999998,0.0,0.6666666666666666,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-02-26,37,5180.734324324325,54709.2,4416.8473,-0.08772699999999982,27,10,34,0,72.0,Greed,4416.935027,100.0,2.7,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-02-27,55,3759.7450909090912,37951.94,312.130593,-4.135694,33,22,19,16,79.0,Extreme Greed,316.266287,54.285714285714285,1.5,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-02-28,45,3802.380666666667,36907.2,2503.747235,-1.377152,31,14,39,0,82.0,Extreme Greed,2505.124387,100.0,2.2142857142857144,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-02-29,109,3402.198532110092,49261.8,8493.192736,-4.847684,60,49,97,0,80.0,Extreme Greed,8498.040420000001,100.0,1.2244897959183674,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-01,137,3452.370072992701,46207.0,8244.241409,-0.546854,37,100,128,0,80.0,Extreme Greed,8244.788263,100.0,0.37,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-02,24,2510.5745833333335,27744.0,1674.715167,-1.205066,21,3,21,0,80.0,Extreme Greed,1675.920233,100.0,7.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-03,79,4946.1478481012655,49738.5,8361.086245,-2.507103,36,43,54,0,83.0,Extreme Greed,8363.593348,100.0,0.8372093023255814,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-04,287,5485.087665505226,58785.6,26773.771643,-1.503619,161,126,253,4,82.0,Extreme Greed,26775.275262,98.44357976653697,1.2777777777777777,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-05,180,4676.724,47769.6,19791.026041,-4.438459,55,125,163,0,90.0,Extreme Greed,19795.464500000002,100.0,0.44,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-06,82,3990.4636585365856,29140.8,6814.825139,-3.355318,49,33,72,0,75.0,Extreme Greed,6818.1804569999995,100.0,1.4848484848484849,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-08,67,2740.047462686567,50000.69,4271.886236,-3.6716290000000003,19,48,59,0,81.0,Extreme Greed,4275.557865000001,100.0,0.3958333333333333,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-09,117,5625.459401709401,50001.08,9949.501624,1.8517640000000002,83,34,97,10,84.0,Extreme Greed,9947.649860000001,90.65420560747664,2.4411764705882355,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-10,42,5237.472619047619,49998.19,2482.9272,2.281072,38,4,29,9,79.0,Extreme Greed,2480.646128,76.31578947368422,9.5,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-11,42,4202.844047619047,49996.09,3588.179495,8.47289,12,30,39,0,82.0,Extreme Greed,3579.706605,100.0,0.4,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-12,8,12880.10625,50000.84,3039.166,4.945953,1,7,7,0,81.0,Extreme Greed,3034.2200470000002,100.0,0.14285714285714285,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-14,17,11756.876470588235,50000.0,3400.385378,9.593594,2,15,15,0,88.0,Extreme Greed,3390.791784,100.0,0.13333333333333333,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-15,35,7132.707714285714,50000.79,5509.2545,13.697647,13,22,32,0,83.0,Extreme Greed,5495.556853,100.0,0.5909090909090909,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-17,7,705.8557142857143,2507.3,73.61088,0.665249,6,1,6,0,79.0,Extreme Greed,72.94563099999999,100.0,6.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-18,6,8540.285,25237.76,1244.6384,11.217557,1,5,5,0,77.0,Extreme Greed,1233.420843,100.0,0.2,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-19,10,18098.891,62045.14,842.799493,17.37493,5,5,5,0,79.0,Extreme Greed,825.424563,100.0,1.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-20,59,2446.8210169491526,35001.16,2593.147623,16.783601,23,36,56,0,74.0,Greed,2576.3640219999997,100.0,0.6388888888888888,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-21,23,4256.877391304348,50002.68,2097.182,9.399167,22,1,22,0,78.0,Extreme Greed,2087.7828329999998,100.0,22.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-24,19,4873.274210526315,33606.35,1297.018477,8.888837,15,4,15,0,74.0,Greed,1288.12964,100.0,3.75,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-26,111,1572.7824324324324,49998.54,3195.3074,19.752188999999998,2,109,109,0,81.0,Extreme Greed,3175.5552110000003,100.0,0.01834862385321101,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-27,11,1163.5172727272727,6346.28,-38.78086,1.244826,7,4,0,7,83.0,Extreme Greed,-40.025686,0.0,1.75,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-28,10,1530.983,7768.85,227.85100799999998,2.054369,9,1,9,0,80.0,Extreme Greed,225.79663899999997,100.0,9.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-03-30,45,2246.753777777778,50001.66,1100.57514,9.939454,1,44,44,0,75.0,Extreme Greed,1090.6356859999999,100.0,0.022727272727272728,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-04-01,48,4260.021458333334,50000.03,2507.122467,36.505066,7,41,40,1,79.0,Extreme Greed,2470.617401,97.5609756097561,0.17073170731707318,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-04-03,2,3443.955,3507.35,126.7884,0.6612359999999999,1,1,1,0,71.0,Greed,126.127164,100.0,1.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-04-05,82,3723.111585365854,50000.94,5296.433789,33.956321,7,75,75,0,79.0,Extreme Greed,5262.477468,100.0,0.09333333333333334,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-04-08,2,24387.135,24996.35,1218.4267,4.682328,1,1,1,0,76.0,Extreme Greed,1213.7443719999999,100.0,1.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-04-12,93,2815.611935483871,50000.11,2237.798674,34.478052,7,86,71,15,79.0,Extreme Greed,2203.320622,82.55813953488372,0.08139534883720931,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-04-13,71,4651.021830985916,49997.15,6621.451755,64.333138,28,43,61,0,72.0,Greed,6557.118617,100.0,0.6511627906976745,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-04-14,43,1637.1216279069768,12734.44,461.97292000000004,7.409347,23,20,30,3,72.0,Greed,454.563573,90.9090909090909,1.15,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-04-15,38,6344.664210526315,40000.34,3774.08872,23.145723,15,23,35,0,74.0,Greed,3750.942997,100.0,0.6521739130434783,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-04-16,46,3952.523695652174,50004.12,2467.702221,18.427083,31,15,43,0,65.0,Greed,2449.275138,100.0,2.066666666666667,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-04-17,14,6968.785000000001,50002.22,2441.4683999999997,10.620963,13,1,13,0,67.0,Greed,2430.847437,100.0,13.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-04-23,12,3366.369166666667,11942.87,360.32138,3.878045,2,10,4,0,71.0,Greed,356.443335,100.0,0.2,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-05-03,7,47.215714285714284,153.4,-13.844579999999999,0.087448,3,4,1,2,48.0,Neutral,-13.932027999999999,33.33333333333333,0.75,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-05-05,2,41.15,41.61,0.916,0.017665,1,1,1,0,69.0,Greed,0.898335,100.0,1.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-05-07,1,47.59,47.59,0.0,0.004568,0,1,0,0,68.0,Greed,-0.004568,,0.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-05-08,3,46.46,49.85,1.56576,0.034866,2,1,1,1,64.0,Greed,1.530894,50.0,2.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-05-23,1,10.56,10.56,0.0,0.003549,0,1,0,0,76.0,Extreme Greed,-0.003549,,0.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-06-13,1,11.97,11.97,-1.40304,0.00402,1,0,0,1,70.0,Greed,-1.40706,0.0,,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-12-09,7,16.731428571428573,19.88,0.01574,0.039342,3,4,3,0,78.0,Extreme Greed,-0.023602,100.0,0.75,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-12-10,153,1401.238888888889,28687.72,3634.56814,29.384128,40,113,147,0,78.0,Extreme Greed,3605.1840119999997,100.0,0.35398230088495575,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-12-11,23,7024.881304347826,38896.78,1567.4026840000001,25.752448,12,11,8,3,74.0,Greed,1541.6502360000002,72.72727272727273,1.0909090909090908,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-12-12,52,3563.27,30000.36,323.34897900000016,31.148417,29,23,4,25,83.0,Extreme Greed,292.20056200000016,13.793103448275861,1.2608695652173914,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-12-13,26,4533.178461538461,46647.01,8276.625256,19.661017,8,18,25,0,76.0,Extreme Greed,8256.964238999999,100.0,0.4444444444444444,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-12-14,36,1667.6102777777778,17078.76,-33.03286,5.763223,11,25,1,10,83.0,Extreme Greed,-38.796082999999996,9.090909090909092,0.44,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-12-15,14,469.7357142857143,3224.99,126.32543000000001,0.849321,1,13,13,0,80.0,Extreme Greed,125.47610900000001,100.0,0.07692307692307693,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-12-16,10,5082.063,24361.22,758.93225,4.878869,5,5,4,4,83.0,Extreme Greed,754.053381,50.0,1.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-12-17,67,1978.6264179104478,30000.49,3146.294798,16.281381,38,29,64,0,87.0,Extreme Greed,3130.013417,100.0,1.3103448275862069,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-12-18,115,1492.9519130434783,33002.12,2507.193252,16.79201892,100,15,109,1,81.0,Extreme Greed,2490.40123308,99.0909090909091,6.666666666666667,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-12-19,235,2927.3372765957447,40001.53,13027.2866,103.51397576,42,193,205,9,75.0,Extreme Greed,12923.772624239999,95.7943925233645,0.21761658031088082,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-12-20,219,1042.2276712328767,30002.07,3509.273443,30.702335,202,17,197,7,74.0,Greed,3478.571108,96.56862745098039,11.882352941176471,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-12-21,8,1607.23625,2637.31,24.404600000000002,1.435247,4,4,4,0,73.0,Greed,22.969353,100.0,1.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2024-12-23,51,1163.6007843137254,30000.66,657.693565,6.704633,50,1,50,0,70.0,Greed,650.9889320000001,100.0,50.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-01-02,53,3870.1449056603774,40000.38,3429.9583199999997,25.233412,17,36,50,0,70.0,Greed,3404.7249079999997,100.0,0.4722222222222222,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-01-07,232,2729.2947413793104,35000.16,11206.706221,74.525164,219,13,221,0,78.0,Extreme Greed,11132.181057,100.0,16.846153846153847,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-01-08,49,4625.799183673469,35001.18,3710.36178,24.977222,27,22,45,0,70.0,Greed,3685.384558,100.0,1.2272727272727273,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-01-13,50,4342.4238000000005,45000.79,3944.7294389999997,44.465579,3,47,47,0,61.0,Greed,3900.2638599999996,100.0,0.06382978723404255,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-01-14,9,4696.798888888889,16761.03,104.68064,4.980566,4,5,4,0,63.0,Greed,99.700074,100.0,0.8,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-01-18,33,7728.827272727272,39991.77,-3249.381438,29.149313,23,10,7,16,77.0,Extreme Greed,-3278.530751,30.434782608695656,2.3,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-01-20,409,1671.0059413202935,40003.07,16210.341667,104.420046,190,219,395,0,76.0,Extreme Greed,16105.921621000001,100.0,0.867579908675799,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-01-22,35,2301.3917142857144,40000.04,548.62199,12.473436,1,34,34,0,84.0,Extreme Greed,536.148554,100.0,0.029411764705882353,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-01-24,137,1282.6185401459854,41045.87,3540.716915,21.102389,53,84,129,0,75.0,Extreme Greed,3519.614526,100.0,0.6309523809523809,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-01-27,128,1981.91671875,29999.97,2582.715893,37.181053,99,29,122,0,71.0,Greed,2545.5348400000003,100.0,3.413793103448276,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-01-28,37,3275.1991891891894,30006.74,1150.332823,12.812707,3,34,34,0,72.0,Greed,1137.520116,100.0,0.08823529411764706,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-01-29,36,1330.8616666666667,10064.18,45.381082,7.354436,8,28,28,0,72.0,Greed,38.026646,100.0,0.2857142857142857,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-01-30,134,2169.4271641791042,40002.17,5049.257348,37.265119999999996,62,72,110,0,70.0,Greed,5011.992228,100.0,0.8611111111111112,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-01-31,172,2295.991569767442,40002.51,6216.099195999999,45.998861,92,80,120,32,76.0,Extreme Greed,6170.100334999999,78.94736842105263,1.15,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-01,148,4026.3325675675674,49999.85,9609.447365,97.74337,114,34,114,1,68.0,Greed,9511.703995,99.1304347826087,3.3529411764705883,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-03,351,2940.937606837607,42342.28,14982.681725,164.396728,100,251,263,67,44.0,Fear,14818.284997,79.6969696969697,0.398406374501992,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-04,76,1605.050657894737,40000.76,1985.815595,16.000068,2,74,74,0,72.0,Greed,1969.815527,100.0,0.02702702702702703,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-05,20,2107.2529999999997,18874.28,14.590934,4.417903,5,15,15,0,54.0,Neutral,10.173031000000002,100.0,0.3333333333333333,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-06,73,4675.59698630137,50459.16,2055.538866,104.103473,40,33,20,17,49.0,Neutral,1951.435393,54.054054054054056,1.2121212121212122,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-07,58,3997.0581034482757,50032.78,2648.450789,25.810961,6,52,41,10,44.0,Fear,2622.639828,80.3921568627451,0.11538461538461539,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-08,2,6882.275,7000.01,235.47104,1.3213940000000002,1,1,1,0,44.0,Fear,234.149646,100.0,1.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-09,71,1530.2932394366196,30000.19,627.556755,11.969258,66,5,66,0,46.0,Neutral,615.587497,100.0,13.2,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-10,58,2647.6505172413795,24117.92,990.674468,21.181347,24,34,35,0,43.0,Fear,969.4931210000001,100.0,0.7058823529411765,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-11,5,7386.992,17932.16,1053.5230999999999,3.54597,2,3,3,0,47.0,Neutral,1049.97713,100.0,0.6666666666666666,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-12,118,2953.0322881355933,40003.13,-22303.603584,56.602002,31,87,28,72,46.0,Neutral,-22360.205586,28.000000000000004,0.3563218390804598,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-13,101,1278.79198019802,31775.02,2390.12335,16.026525,84,17,84,0,50.0,Neutral,2374.0968249999996,100.0,4.9411764705882355,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-15,28,3875.14,18995.07,462.740727,16.740029,9,19,19,0,50.0,Neutral,446.000698,100.0,0.47368421052631576,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-16,5,341.232,860.35,14.54605,0.370271,4,1,1,0,54.0,Neutral,14.175778999999999,100.0,4.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-18,131,2398.0035877862597,40063.53,3112.721339,48.073629,18,113,106,21,47.0,Neutral,3064.64771,83.46456692913385,0.1592920353982301,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-19,221,1613.0980995475113,40040.21,770.462266,61.884528,204,17,154,54,44.0,Fear,708.577738,74.03846153846155,12.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,2025-02-20,69,2101.7873913043477,40005.02,1727.154021,20.246741,52,17,65,0,49.0,Neutral,1706.9072800000001,100.0,3.0588235294117645,Neutral
